sent,score,label
"You keep getting the most incredible thoughtful gift the beer cake, the Lego bonsai tree, Wow.",0.7413437962532040,-1
"I would say at the moment, it'll be ninety five percent.",0.7411054372787480,-1
"Well, ma'am, we hit our fiftieth fifty thousand order protected today.",0.7404290437698360,-1
The booking date and the go live date.,0.7403082251548770,-1
Then I see build a soil.,0.7400078177452090,-1
But that that sounds good.,0.739776074886322,-1
"But Anyway, yeah, that's that's what I figured out so far.",0.7397599816322330,-1
I think that's good of name.,0.7397208213806150,-1
All of those are Shopify.,0.7393643856048580,-1
He tell a little bit about that.,0.7391847372055050,-1
They just assume it's them.,0.7388890385627750,-1
Talk time means that call was connected.,0.7387553453445440,-1
" I got oldest this like, birthday present, which is a bit late.",0.7387264370918270,-1
" So yeah, you're now upgraded to administrator should be good to go.",0.7381314635276790,-1
I think it's great.,0.7380973100662230,-1
"Now, those are the basics.",0.7380510568618770,-1
 Cool things that concludes the slide side of things.,0.7379445433616640,-1
We should just add that to Sarah's onboarding email that she sends out when she sends them their credentials.,0.737859308719635,-1
"And and then coming back, you know, and saying, like, the value of the of the product and everything.",0.7375717759132390,-1
"So like or status, we're able to...",0.737358033657074,-1
" See, I had these bears growing up.",0.737149178981781,-1
"Yeah, Probably mid next week.",0.7368590235710140,-1
Nothing else is outstanding about it.,0.7368500828742980,-1
No makes all sense.,0.7361134886741640,-1
So Let me dial you on Slack.,0.7350977659225460,-1
"That's new to me, that's amazing.",0.7340307235717770,-1
"It's like the breakdown that I kinda make is, like, I'm gonna talk to people who know what their Tam is.",0.733021080493927,-1
 You got a good experience so far.,0.7328976988792420,-1
Not so there all standalone as in the oil book fine.,0.7319428324699400,-1
Scoping calls in schedule.,0.7318193316459660,-1
"I pretty much, like put the formulas.",0.7312852144241330,-1
and then we purposely hang up.,0.7312008738517760,-1
I feel like the most people years.,0.7311755418777470,-1
"So it's like after dal pad stores it,",0.7310752868652340,-1
The talk time ends when you fall is disconnected.,0.7306848764419560,-1
And there's the the open call at the top that shows the phone is open Where it says...,0.7302424311637880,-1
But I he said no not now.,0.7301651835441590,-1
 Lot more So For sure.,0.7299177646636960,-1
"So Flaming, we actually like all in one resident engagement platform.",0.7296850681304930,-1
I might as well.,0.729529082775116,-1
So that it's all in there.,0.7295158505439760,-1
Thank you very much.,0.7281756401062010,-1
I'm the one that does.,0.7277992367744450,-1
In a very big way So that is knowledge space.,0.7276350259780880,-1
All three of these are basically on track.,0.7268245816230770,-1
I think we've got we've got couple the thirty.,0.7266499996185300,-1
I know you do.,0.7259404063224790,-1
 You're you're so welcome,0.7259206175804140,-1
So what I just now you can just execute.,0.7256026268005370,-1
 Looks like Oh today is the fifth.,0.7255344986915590,-1
I own Tongue clark on two.,0.725260853767395,-1
"So anyway, that's that's what I figured out so far.",0.7248145341873170,-1
I mean the search shows and then...,0.7246938943862920,-1
That would be an.,0.7246341109275820,-1
"Fifty thousand orders, five million dollars in revenue protected.",0.7244200110435490,-1
 I need to capitalize the word time.,0.7232974171638490,-1
With the support of.,0.7230456471443180,-1
That's just so that they can It's it's a more of product feature.,0.722886860370636,-1
I heard from Ida today.,0.7227283716201780,-1
"Probably it'll need be that, so probably your account.",0.7227120399475100,-1
So really excited about the promotion really excited.,0.7225286960601810,-1
But What I would say is the reason that I was excited to talk to you all is because I feel like the topics that are important to you are very prevalent.,0.7223968505859380,-1
So just an update here that they sent that sixty eight invites and they invited up to ten k members.,0.7218419909477230,-1
so it's all people.,0.7218313813209530,-1
"And I'm gonna send a message or like, tell off zero to send them like their their login again, like their invitation And now when this thing comes, I know it's gonna say invitation from Brian from.",0.7209851741790770,-1
" Oh, So the first week of January two, Yeah.",0.7208487391471860,-1
You have get Christmas.,0.7201756238937380,-1
 Based on Utah You.,0.7201085090637210,-1
You are pretty impressed scratching around having a look at it rating the Yeah.,0.7199889421463010,-1
"So if I go and put a one in here, to say that that shopify I'm gonna refresh the page.",0.7199457287788390,-1
"and then i Ceo, the better product, know, different folks that all do it as well.",0.7197296619415280,-1
I'll be able to fire off the going to your right after call.,0.719430685043335,-1
 So it is still very Oh.,0.7191455960273740,-1
And here we go.,0.7190016508102420,-1
I think it's because of this.,0.7188907861709600,-1
i I would sign up for.,0.7185196280479430,-1
My legs running to ahead.,0.7184878587722780,-1
In the near term future.,0.718431830406189,-1
"I'm just pulling up test calendar, Brian.",0.7176263332366940,-1
Will be a big changed.,0.7173198461532590,-1
so that's gonna be emergency helpful.,0.7171952724456790,-1
I'm actually costa rica that week four.,0.715559184551239,-1
And we trusted that it's good they a best in space.,0.7155585289001470,-1
And for our company.,0.7149897217750550,-1
So I just go through that.,0.7149773836135860,-1
"So for example, for foreclosure is kind because object.",0.7148410677909850,-1
 Thanks sir thanks for jumping on.,0.7147625088691710,-1
So that's my little act for how to capitalize titles.,0.7143518924713140,-1
Just like mine k.,0.7143235206604000,-1
This much disposable connect all my audiences.,0.714229166507721,-1
To to make accounts.,0.7140188813209530,-1
You order and shopify.,0.7138360142707830,-1
Seems of a formula we're your seventy percent of above.,0.7135552763938900,-1
" Say might be good if it's if it's less than one to just say you know, time in minutes, but this is good.",0.7125193476676940,-1
For agent tenant that is.,0.7122077941894530,-1
" So, essentially, instead of like, a pre dot template it would be an audio sounds like basically filling lot blanks with That's really cool.",0.7119287848472600,-1
I know I doubt will need extra licenses.,0.7118385434150700,-1
All of our definitions laid out.,0.7117334604263310,-1
I know the humans.,0.7117213010787960,-1
Pretty much because I took care of the operations yes.,0.7114245295524600,-1
"Welcome to the team Galadriel, and I'm very, very excited to share with the team.",0.711292028427124,-1
 And bring my order unfortunately.,0.7110021710395810,-1
Let's go for it.,0.7105721831321720,-1
"And then finally, keyword alert.",0.7096364498138430,-1
It's always a nice reminder just how innovative...,0.709614634513855,-1
"Like, look there's there's no way and how your survival without, like, getting rid of hack company.",0.7091228365898130,-1
Thank you Merry and Galadriel for the Pass last week I've gone through that,0.7088956832885740,-1
"So I think it's literally like one day and just banging through it and then throwing our stage environment away bringing over the main branch and saying, cool.",0.7088212966918950,-1
"That's we've learned that too especially because so many people have different like, interactive and learning ways.",0.7086919546127320,-1
"She's you know, it's a green light if I wanna do it.",0.7083980441093450,-1
"Yeah was Force, It this happened make, but",0.708196759223938,-1
Oh my god this is your best higher so far.,0.7081699371337890,-1
This is what it's gonna look like when you're done.,0.7079169154167180,-1
"So If you click through, you can see We select an analysis.",0.707460343837738,-1
And I would also say Sdr are usually good.,0.7060131430625920,-1
 I can hear you.,0.7056792378425600,-1
"So when I load this is admin, I see him...",0.705140233039856,-1
And we are seeing a bee here as well.,0.7043934464454650,-1
 Doodle dazzle giant James Or.,0.7042751312255860,-1
 A on a c basis.,0.7031741142272950,-1
"In the moment, Yeah.",0.7022151350975040,-1
"He did a demo again, which Thankfully, his meeting recorder was in there because I'm printing it today hail lighting it",0.7018470168113710,-1
"It's called, like the cliff hanger.",0.7012121677398680,-1
oh well you couldn't.,0.7009231448173520,-1
We're actually Brian who...,0.700695276260376,-1
"So now that I'm here, I'm gonna probably go to each of these people and I'm gonna...",0.700084388256073,-1
And while it is that dial pad...,0.6994724273681640,-1
 So that was that was a highlight of the week end and a new tool late night outing for me these days.,0.6992804408073430,-1
"Well, I am in Jamaica.",0.6990662217140200,-1
oh you've been speaking too long time listen.,0.6989321708679200,-1
I was just looking at that.,0.6986865997314450,-1
Cold my Let's get hack real quick.,0.6986141800880430,-1
 On on full story.,0.6984210014343260,-1
That we get a way better response from that than engineering hey.,0.6983950734138490,-1
"You know, you guys know us right now, we're series a.",0.6980100274086000,-1
 Seems got an update.,0.6980003118515020,-1
"Because they... I mean, as soon as it closes, they're literally told by the Ae.",0.696698784828186,-1
"And Penelope, I'll just shout out when when we... When we first met for coffee and Sofia.",0.6966598033905030,-1
And so in regard In...,0.6962182521820070,-1
"Like, from here, you can download these send to the customer or whatever and say oh, here's the mobile view.",0.6962066888809200,-1
I know I do have my own,0.6957706809043880,-1
"Which is something eleven hero, which you don't have a an automatic integration into.",0.6955474019050600,-1
"For us, it's called scheduling appointment.",0.6951616406440740,-1
The other is in general.,0.6951484084129330,-1
And I i know a part professional comedian Here's.,0.6948831081390380,-1
So we'll schedule training sessions.,0.6948527693748470,-1
I got a four o'clock but.,0.6947503685951230,-1
So I'm going to assign scores to customer,0.6945931315422060,-1
"Like, there's way more engagement from cliff hanger type of Netflix.",0.694496750831604,-1
Anything with the word process and is lovely been to my ear.,0.6944388747215270,-1
But I think right now.,0.6939851641654970,-1
So this was like a missed call.,0.6937428712844850,-1
"And just as an Fyi for these stand and we're doing them every day, They don't doesn't necessarily need to be a full thirty minutes.",0.6936396360397340,-1
"I mean, you everything that...",0.6929007768630980,-1
and then I just do the projections,0.6928793787956240,-1
"And that's like, not for partnerships.",0.6927734613418580,-1
"You can see some of that like, border faults, the title falls, we're getting the token in with, you know, we have our key that we're gonna pass.",0.6924877166748050,-1
"They're like, no, We're gonna be okay.",0.6923847794532780,-1
"So like, let's say we're calling apartment a b.",0.6923391222953800,-1
Yeah it'll be between Christmas and the pretty much.,0.6923158168792730,-1
I guess I'll go over there.,0.6922026872634890,-1
 Cool. Think that all I had.,0.6919622421264650,-1
i we're able to do as to do what we're continuing to do.,0.6919398307800290,-1
" Oh, but I think I work",0.6917456388473510,-1
and then we've got we've got trump contractors.,0.6916934251785280,-1
So we can go.,0.6915692687034610,-1
Because that's what's keeping us a alive.,0.6915228366851810,-1
 I would thank you for all.,0.6915010213851930,-1
 Got it like this.,0.6914296746253970,-1
There's a spirit of digital owners camp that I'm presenting at.,0.6913738250732420,-1
"You know, but whatever is for seven months.",0.6913349628448490,-1
 So it's it's changing.,0.6907591223716740,-1
Forecasting throughout the tool.,0.6905185580253600,-1
"Because luck we tying up loose ends, and have a great week.",0.6902767419815060,-1
"So we have already, like, we've uploaded a ton of contacts to the Crm.",0.6899467706680300,-1
So every single deal and those current circumstances it's a,0.689803421497345,-1
"So we richmond, but also Virginia Beach.",0.6890752911567690,-1
"You know, it's just there's huge advantages living canada like wrong.",0.6889153718948360,-1
So I got two two sdr that Are gonna be starting.,0.6880471110343930,-1
So it's just a a way to visualize and to finish everything out investor.,0.6874666810035710,-1
I feel like a re by see working.,0.6874077916145330,-1
so that just the the financial metrics.,0.687377393245697,-1
" No, I talk to you.",0.6872670650482180,-1
"From there, we'll do head count modeling with do income statement modeling.",0.6869236826896670,-1
"Like, we spent the last couple.",0.6869056820869450,-1
So I'll definitely be joining calls and maybe even making a few cold call.,0.6860571503639220,-1
I got a four o'clock but...,0.6859146952629090,-1
I I I searched to folks you with call from converse with already in your Crm,0.6852558851242070,-1
"There's one of these created and they have title that we are trying to that we know is, like, We're trying to avoid like, marketing, creative director and digital.",0.6852195262908940,-1
"Like, it's crazy Gosh.",0.6850813031196590,-1
I got a water of sauces.,0.6849543452262880,-1
But I know it's something they offer.,0.6849401593208310,-1
One is to set it to be really prescriptive.,0.6845536231994630,-1
And that's been going on for seven years.,0.684442400932312,-1
You didn't need your Sla.,0.6843918561935430,-1
So good to hear that everything is still on track.,0.6842395067214970,-1
And they spit out a human voice response.,0.6840410828590390,-1
Thanks Paul for here.,0.683961808681488,-1
"Well, let's have a let's have a workshop.",0.6828106641769410,-1
Thanks you so much.,0.6825641989707950,-1
"You don't see any issues with you know, using this platform of that.",0.6822623014450070,-1
It only has one but when I look at their claims and everything.,0.6814483404159550,-1
"Being terrible, not paying attention.",0.6812329292297360,-1
"This one that's like a plus one for one time, And then there's the the not covered.",0.6812002658843990,-1
"Yeah, our order protection widget on the client site and then their customers check out and can opt into order protection.",0.6809697151184080,-1
" I'd say, like, churn, but that's a really...",0.6806516051292420,-1
 So I just wanna get this up.,0.6806341409683230,-1
For claims or whatever Need to work put in in there.,0.6801368594169620,-1
And so I take Quickbooks,0.6800112128257750,-1
I I recommend you do that right now because I think in terms of need to build.,0.6798418164253240,-1
There's no manual updates needed.,0.6797229051589970,-1
Definitely gonna help push some deals along make some sustained very happy.,0.6796943545341490,-1
"Yeah we're we're a small startup movement at the speed of light as I'm sure you're familiar with over their team flow two, but No.",0.6791171431541440,-1
and then I'm really feeling for that.,0.6790317893028260,-1
And just call them.,0.6790289878845220,-1
We're right now with finish issue.,0.6788457036018370,-1
And I think it was...,0.6782412528991700,-1
Don't don't don't don't don't say just.,0.6781880855560300,-1
"For example, hey For us it's called scheduling appointment, that's the name of the button in",0.6779448986053470,-1
So based out of.,0.6778967380523680,-1
"Like Fire tran, we've been able to use to somebody's existing account for everything.",0.6778179407119750,-1
Yeah Obviously run at least get into one of these calls.,0.6777034997940060,-1
"Well, it's just so bespoke.",0.6773492693901060,-1
Thank you so much.,0.6771798729896550,-1
They also have this thing.,0.6767517328262330,-1
 So what I'll do is I'll just follow ups email I said you.,0.6767429709434510,-1
"Cool Cool Well, I think we're good for the day, but that was a lot of stuff that was awesome.",0.6758628487586980,-1
"Mark and Kevin, yeah.",0.6757935881614690,-1
And that's the clip gonna push into Slack.,0.6755250096321110,-1
"So you for me, And two hours ahead.",0.6755027174949650,-1
Our tam could apply to any number of folks.,0.6751952767372130,-1
" I was like, I was like, I think this would be best, like a Cs role.",0.6751670837402340,-1
Malik web is connected and matthew left,0.6750670671463010,-1
Now this is just keyword.,0.6746304035186770,-1
 Because here if I don't think it matters with store you're on it.,0.6744881272315980,-1
I think that's what we're using currently.,0.674039900302887,-1
It's been really good.,0.6739749908447270,-1
 I believe they do.,0.6738364696502690,-1
and I was obviously running my financial long term planning model.,0.673804759979248,-1
"But look how many users are pending and it's because they don't get the email because goes to their spam folder So we need a way to say, like, hey, this is gonna look like this, you know, you're gonna have Where's my trash.",0.67340487241745,-1
Those are the two things.,0.6733556389808660,-1
"Like, we need we need to be able to enforce only quantity one Yeah.",0.6732324957847600,-1
"So you know, could take you...",0.6728702783584600,-1
"but, you know, employee number one, it's been been of fun So been here about ten months now, And really...",0.6726648211479190,-1
 See our own recording.,0.6725633144378660,-1
"We include all the links in park, like, or built out.",0.6718820333480840,-1
"And then I do see one on I do see one that James booked with the vitamin of friends, I will see on tuesday.",0.6714275479316710,-1
"Just how you click it where it says no answer answered meeting, answered wrong contact.",0.6712339520454410,-1
" Yeah, with he's out of office with the but the family.",0.6708377003669740,-1
And and will help i think.,0.6707202792167660,-1
"Sorry, Execute all your tasks instead of doing them one at a time.",0.6705501675605770,-1
It wasn't there wasn't other option you can do with it.,0.6704610586166380,-1
"They call them D, but I think that would be I'm I'm good.",0.6703305840492250,-1
"Or I'm sorry, Twenty four on the annual basis main difference between the two is starter is the basic feature set all the value of the team view, the transcript search.",0.6699815392494200,-1
This is the recording and they basically have like a a transcription of the message as well.,0.6697066426277160,-1
 Me the Kay stuff.,0.6695002913475040,-1
 So it's not it's the,0.6693536639213560,-1
"And thank you so much, Jacob.",0.6693001985549930,-1
There's the stuff that you know about.,0.6692907810211180,-1
i'll coordinate with Rachel.,0.6691617369651790,-1
"Yeah, that would be fantastic.",0.6691501140594480,-1
So we will build it to your business.,0.6687676310539250,-1
"Mosaic was gonna push triggered, like today.",0.6687192320823670,-1
but It should be there.,0.6686748266220090,-1
So we need to that campaign up.,0.6686502695083620,-1
And then well Okay.,0.6683050990104680,-1
"But yeah, it's been a very eventful year, and you can have one of the main takeaways as three, the type of people the type of leaders that we want to be building this company with and M and is a true representation of all of orbit values.",0.6682658195495610,-1
" But for now, I'll just put in the store.",0.6681546568870540,-1
And this is the other thing as well.,0.6679844856262210,-1
That's really kind of you.,0.6673902869224550,-1
"It's know, it'll be one way depending on usage of our product within the publishing world on video advertising.",0.6671505570411680,-1
"And match rating remains the same, which is great for for now.",0.6669743061065670,-1
It's not a not a big deal we can That may been stuff like is referring to because I know we discussed that as a as a possible ingestion.,0.666574239730835,-1
"Well, that sounds good.",0.6663943529129030,-1
"And then other integrations we've got smarter, which is a bring.",0.6661750674247740,-1
I not I'm not hundred.,0.6659687757492070,-1
"Like, it's gonna be some I with someone else offer something like.",0.6659343838691710,-1
And then the race to go.,0.6657911539077760,-1
"You you should either have any another email that says this or if not, here's how to find it.",0.6650593876838680,-1
I don't like that,0.6647072434425350,-1
"That'll be me for sure to start out with, I probably we'll invite Rachel, she's kind been doing a lot of stuff.",0.6639972925186160,-1
We're super excited to to get you kicked off here.,0.6634856462478640,-1
"It's just like, perhaps hubspot gives out sales generation information, and I'm right now creating a report that to send to the investors that says what the projections are, and it's in",0.6633954644203190,-1
So a is is probably at the group of numbers that you're going to call with a group of agents that you specify.,0.663267195224762,-1
"So then I know who i'm reaching out to, which you know, which pretty much times that would be helpful.",0.663084864616394,-1
I don't I don't believe we are.,0.6629350185394290,-1
" So taking a look at this, list that decent sent.",0.662860095500946,-1
So I guess there is some you there.,0.6628412008285520,-1
I appreciate you jumping on.,0.662816047668457,-1
One of them people closing The other is general.,0.6624887585639950,-1
"So you see when they went live, all the claims that have been reimbursed, attachment rates, claims claim approval rate, total store claims, value of claims managed, Yeah.",0.6623860597610470,-1
It's just the equity going in out Holding quick one two.,0.6623060703277590,-1
With with a little.,0.6620854139328000,-1
I think we've got some claims people to have it,0.6619254946708680,-1
And then their match rating was a four out of five and the sixty seven S score.,0.6617626547813420,-1
"And you're seeing, like, total orders and touch orders and stuff.",0.6616247296333310,-1
"Idea because throughout the year, I think even went throughout quarter so much changes.",0.6615030765533450,-1
Is is through this.,0.6613444089889530,-1
Water higher water higher.,0.6608161330223080,-1
"You know, we're we're not really...",0.660607099533081,-1
"So I think this is extremely helpful, especially like, just where for a lot of teams would find this useful",0.6602820754051210,-1
 Alright excited about that.,0.6595450043678280,-1
I I literally started here last week.,0.6593674421310430,-1
"Not just normally come out and say, hey, they're gonna be a little more customer.",0.6591875553131100,-1
That comes not on you guys.,0.6590418815612790,-1
I'm I'm just learning so much from me.,0.6588941812515260,-1
Product and engineering Alright.,0.6588730812072750,-1
 I think this looks good.,0.658684492111206,-1
" Called very cold, but at least it didn't rain.",0.658652126789093,-1
"I I meant to talk about really, like, I",0.6584824919700620,-1
 So awesome For then.,0.6579197645187380,-1
The wish for is good but awesome oftentimes I'm crying up the call too much.,0.6575183272361760,-1
" On... like, the group paul's is not not one I'm on.",0.6573834419250490,-1
"We're not really stuck any in any model, but things like this.",0.6573675870895390,-1
Video advertising it without a jumping check.,0.6573556661605840,-1
I feel like you guys are came of this conversation we more prepared than tonight it.,0.6571747064590450,-1
"I mean, I have, like, a definitive this invoice a little bit stuff for me, but So barely objections are, like my own time, and know, the cost, which the cost I think is very reasonable.",0.6570901274681090,-1
"I I mean, it was free.",0.6569758057594300,-1
"But well, that's why Uk is still cheap eleven than most of Canada.",0.656844973564148,-1
This is the source data.,0.6566915512084960,-1
"So for example, I have a bug...",0.6564493179321290,-1
Yeah i tend degree there.,0.6563135385513310,-1
You have you got the honor of being one of my first first official demos at.,0.6562845706939700,-1
"You know, like, that...",0.6560307145118710,-1
So like this is like the major thing for me that kicks it did not have this a...,0.6559825539588930,-1
"i I basically Tablets got some more to go,",0.6554126143455510,-1
Works for the admin account that we all share.,0.6553473472595220,-1
The fact that he was really really nailed they wanted of the that I was...,0.6552378535270690,-1
You're gonna sound for off hours.,0.6549248099327090,-1
"So number of monologue, that you've had over the course of six weeks.",0.6547080278396610,-1
Management team will be working on the second Looks like.,0.6543831825256350,-1
"And we are we had good response, but couldn't close really.",0.6540593504905700,-1
Stay of mine too.,0.6538378000259400,-1
I know that you had some interest in Fathom edition.,0.6538001298904420,-1
Right now we've got Fifteen.,0.6523785591125490,-1
It'll be really great.,0.6521212458610540,-1
And there's an Sdr manager for a while.,0.6517653465271000,-1
So those are good sort of like north star metrics to start with.,0.6516820192337040,-1
So I have the training leads there in the Prague.,0.6515957713127140,-1
This is the next last team meeting and some of us will be scrum for Christmas gifts Alright.,0.6515156626701360,-1
Everything we get in our code just assumed it.,0.6513405442237850,-1
Thank you for that context.,0.6512647867202760,-1
I can throw out to her.,0.6512575149536130,-1
I'll show you how this works.,0.6509906053543090,-1
And so it's just recognizing that the will be a booking date and the second will be of customer success go live date.,0.6508044004440310,-1
I think are kind of those and director of operations I've been man,0.6502436399459840,-1
"And I'll I'll caveat you out that By saying, you already had a a scoping call with Brace in the sales process.",0.6488445997238160,-1
I mean we have salesforce we implemented salesforce our product is actually partner with within salesforce ecosystem.,0.648732602596283,-1
 I I'm gonna glad we're in our head in the the right direction.,0.6487030982971190,-1
"Right click on your screen, in if in the portal and say inspect, okay.",0.6473692059516910,-1
That would that would work.,0.6470637917518620,-1
That's gonna be easiest.,0.6469069719314580,-1
"Like, it's gonna be some...",0.6463073492050170,-1
"Which, by the way, let me show you this.",0.645897626876831,-1
"Just I put it on the dashboard, you can go through it too if you want.",0.6456965804100040,-1
"Like, our companies are, like, really very similar.",0.6453644037246700,-1
"All these should be Well, some of them were communicating some of them we've dismissed.",0.645062267780304,-1
"So we came up with straight line with the revenue team, that that straight line will probably just be easier methodology.",0.6447991132736210,-1
"So As soon as he's online, I'm just gonna say, hey, let's just pair up man.",0.6443945169448850,-1
"I'm gonna reach out to them and say, hey.",0.6443179845809940,-1
"Like you you know, Brian you may and your jam Hawke for quite a while, It's it's a pretty pleasant thing.",0.6441741585731510,-1
We should effectively do that as because we have an order for that we produce salesforce.,0.6436430215835570,-1
Our investors our clients and we see her being a tremendous asset into the future of the company.,0.6435282230377200,-1
"Yeah, you can you can sign up right from there if you wanna.",0.6435229182243350,-1
"We've got gentle from a platform for perspective, you know, like alternatives to Shop got gentile and big commerce.",0.6432649493217470,-1
I think we can get true.,0.643130898475647,-1
"We don't use it much, but they have a way to, like, i agreed your agents.",0.6428564190864560,-1
A little bit about me,0.6421703696250920,-1
"You know better than that you've been here for, you know, six months, Like, that's This is the correct response to that objection.",0.6419698596000670,-1
And that's the exact thing that we're talking about internally right now.,0.6419347524642940,-1
" I'll I'll throw in something on the engineering side in that like, despite the fact that Galadriel has largely been focused on the Bd side, like, there's been times when we've had client facing issues that she's just jumped in had gotten to know the problem gotten stuck in with the rest of the engineering team.",0.6419103145599370,-1
All orders would be a its own stand a alone thing.,0.6416391730308530,-1
" Totally, I'm excited to see that analytics tab up...",0.6413419842720030,-1
We can see it.,0.6407610774040220,-1
Maybe you can say it all again.,0.6407284736633300,-1
"But i would have no idea that that would ever be the case, but like we ran some tests and it's true.",0.6407001614570620,-1
So I'm very happy that our discussion topic glad all the recommendations come clients are actually taking them.,0.6405202150344850,-1
So eleven eleven thirty the latest.,0.6404703855514530,-1
"It was that at point, but I took it out and they was just putting the new customer numbers only right now.",0.6404500603675840,-1
I I think she's wearing multiple hats.,0.640424370765686,-1
"I'm today I added a user in there assigned licenses cl users, adding campaigns.",0.6399683356285100,-1
So the the fastest way to quickly is attendees because these are essential in the sessions that you would have with myself you've been.,0.6396752595901490,-1
"Okay, You're gonna need to go and publish this theme.",0.639434814453125,-1
The camera is fantastic.,0.6390827298164370,-1
Go ahead and write it up.,0.6389098763465880,-1
Sometimes it is where the called the the other person on the line.,0.6388589143753050,-1
So it should be should be good for coming forward with this.,0.6387028098106380,-1
It should be okay.,0.6385735273361210,-1
"But that can also be like, my process can just be I see that link from him.",0.63821941614151,-1
I can send her out here.,0.6378632187843320,-1
"So I think if someone came in and said, hey, Here's the key differences between us and Con.",0.6377343535423280,-1
"Today I added a user in there assigned licenses cl users, adding campaigns.",0.6371525526046750,-1
"I'm in in Massachusetts, our Ceo's, Massachusetts or head of products in new Hampshire.",0.6370286345481870,-1
And and they're on the same region they have Although I'm pretty good.,0.6368811726570130,-1
So Coordinate with her make sure we got what we need that.,0.6368003487586980,-1
"All of our stores we can definitely make that, but these are specific to being able to look at one sort at a time.",0.6364700794219970,-1
 Eager via Flo rocking rags copper pearl X x by.,0.6363800168037420,-1
And we'll just talk to each other end.,0.6363494396209720,-1
Like a customer Id or something like that is is helpful if if that exists.,0.6361424326896670,-1
I'll try to I heard those aren't great prospects so I can...,0.6361374258995060,-1
"I will tell you, I didn't actually watch it.",0.636005699634552,-1
"So, yeah, essentially, we our sales process, like our clients are the e commerce brands that we work with They, you know, that that's Like, when we when we sign a contract with on the e commerce brand, we consider that a sale for us even though the revenue comes from the end user, the...",0.6357060670852660,-1
"I guess you could say it us is like, we can do things like Csv import",0.6354255080223080,-1
"And and if they ever have a problem, I feel like we should be able to come in here.",0.6352525949478150,-1
Eleven thirty twelve sri lanka time.,0.6348215937614440,-1
Yeah that'd be great.,0.6344068050384520,-1
They're nice our time.,0.6341206431388860,-1
Team meeting of the year.,0.6339508295059200,-1
Product line and them what you're building to.,0.6335477828979490,-1
"And once there is a call, he wants to make a call All the recordings are said to him.",0.6334177851676940,-1
"I know you're are the people that work closest with Galadriel on a regular basis, and I know how much you appreciate working with her.",0.633354663848877,-1
And we we kind of expected the dip in December Yep.,0.6333337426185610,-1
 Mh we click on that.,0.6329334378242490,-1
"You know, better than that you've been here for, you know, six months, Like that's This is the correct response to that objection.",0.6328474283218380,-1
I so you finance it.,0.6324810981750490,-1
" Pretty much our Bi tool, which is meta base.",0.6323478817939760,-1
Authorized on that since billing information which you are pumping into both Quickbooks and snowflake.,0.6323202848434450,-1
So it's Julia Last name is s p,0.6322579979896550,-1
" It was at least for the stores was like, They don't need it.",0.6322467923164370,-1
Point contact you're gonna be building with the Mosaic.,0.6321704387664800,-1
Leaandra did mention that you're also using Salesforce.,0.6320378184318540,-1
So what you'll do is you will click into the Erp button.,0.6318919062614440,-1
And so we now have the ability when we create users.,0.6316689252853390,-1
"That is once That is planned for but actually took it out of the budget because At this stage, we are trying to have as many numbers.",0.6316630840301510,-1
"Not much to say, honestly, we crossed it last month and we in October, so I think over overall very strong quarter for now.",0.6313682198524480,-1
I know there was a big effort with p check dot com.,0.6311469674110410,-1
"Well, then I can I can let you guys.",0.6310133934021000,-1
I think overall it's a good platform.,0.6309697031974790,-1
Most of them months same with the the quarterly would be a very similar setup up there.,0.6308130621910100,-1
I remember I'm remember hearing more people in our office.,0.6307883858680730,-1
"We we are looking to start another round because We did round that didn't go well, but existing sort of bridge the gap for six months.",0.6304914951324460,-1
"Like, our our true like, the Arr number that we would pull for investors, actually comes from, like closed contracts.",0.6303771138191220,-1
So the the buyer un spot.,0.6303673982620240,-1
At this... So our financial is from april to march.,0.6303538680076600,-1
"And have better information coming into salesforce, we did it from from ourselves bar.",0.6302143335342410,-1
She's definitely a handler.,0.6297702789306640,-1
And it's really the holding company.,0.6297128200531010,-1
Pro is the full feature set with the full Crm sync.,0.629604697227478,-1
"But yeah, we almost hit November targets in terms of active users and repeat users, which is great.",0.6295888423919680,-1
As laptop outside to be working.,0.6293079257011410,-1
Everybody's familiar with six cents and intent data.,0.6287839412689210,-1
 At sorry flow through you.,0.6280980706214910,-1
I noticed that as well.,0.6279850006103520,-1
" Will it'll it'll pop up in in a monologue, essentially, so it'll say that you're model if you have been talking, i I think it's like longer than a ninety second threshold.",0.6276891231536870,-1
The views overseas the leads to us.,0.627443790435791,-1
"Let's do that and then let's feel like contract start the you know, It's fine.",0.6274283528327940,-1
"And then, you know, you'll wanna spend time.",0.6272614598274230,-1
So this was like thoughtful very tough Wow.,0.6271040439605710,-1
 So that is a feature that's gonna be rolling out at the end of December.,0.6270808577537540,-1
"And, yeah. I appreciate you you know, given the feedback here as and that's all aaron's Guide idea.",0.6265976428985600,-1
He's he's definitely a Goof.,0.6262440085411070,-1
There should be one that says answered not interested.,0.6260777115821840,-1
So one of the things of the things I'm wanting from most I is for.,0.6260311007499700,-1
That led Vp who's no longer with us.,0.6258924603462220,-1
 We have a company that does for us.,0.6258820295333860,-1
"and, you know, two years ago, everyone worked on the same office.",0.6256958842277530,-1
"And right now, we cannot worry about having different people.",0.6255820989608770,-1
Next will do quarterly for me.,0.6255205273628240,-1
And then I go through the Kelly's list.,0.6254751682281490,-1
