label,probab,sentence,time,verbs
1,0.9859720468521120,"So it's something we're definitely the doors are always open with how you guys wanna do that,",[['always']],['are']
1,0.9859558343887330,So sentiment out this morning we'll see if we can kind of get back on track with them.,"[['this', 'morning']]",['sentiment']
1,0.9858438968658450,Talk later.,[['later']],['Talk']
1,0.9858288764953610,"And then we gave him some free months to, like, try to, like, eat it further, a little bit down.","[['then'], ['some', 'free', 'months']]","['gave', 'try']"
1,0.9858200550079350,Looks like the students we can implement you is on This we go the fifth.,"[['the', 'fifth']]",['go']
1,0.985806405544281,"For most of our vendor payments just so we can, you know, one up tighter controls and then to get nothing sort of points for it.",[['then']],['get']
1,0.9857909679412840,So then open out.,[['then']],['open']
1,0.985779881477356,You know how to do this just yet.,"[['just', 'yet']]",['do']
1,0.985779881477356,You know how to do this just yet.,"[['just', 'yet']]",['do']
1,0.9854722619056700,"Oh, I mean, you get the product read until he's Right.","[['until', 'he', ""'s"", 'Right']]",['get']
1,0.9854508638381960,But what happens is because the the accounts get finalized in march.,"[['in', 'march']]",['finalized']
1,0.9853137135505680,We'll talk soon.,[['soon']],['talk']
1,0.9852684140205380,"So I suggested maybe let's reschedule two next week and we can get more on, but he was like, let's just see thirty minute high fly by demo.","[['next', 'week']]",['reschedule']
1,0.9851696491241460,Was create again so I see what the the install process with like,"[['again'], ['again']]","['Was', 'create']"
1,0.9851326942443850,"These a top three, I'm interested in, and then I can making an analysis from there just I don't wanna be like, you know, telling him how to do his",[['then']],['making']
1,0.9850590229034420,"So I guess, I know this week is short, and I actually am really busy tomorrow, but",[['tomorrow']],['am']
1,0.9850510358810430,"I think he flies out the week after, but we were all planning it down, so I just I don't remember exactly when he leaves, but it's most of December.","[['the', 'week', 'after'], ['exactly', 'when']]","['flies', 'leaves']"
1,0.9849350452423100,and and then I sync them to Salesforce.,[['then']],['sync']
1,0.9848827719688420,But he said he could do this month if we can just like work with him a little bit on pricing.,"[['this', 'month']]",['do']
1,0.98487788438797,and then bonnet still have times out.,"[['then', 'still']]",['have']
1,0.9848567247390750,"Do you think we could potentially move the demo to sometime next week, Possibly we could do next Monday.","[['next', 'week'], ['next', 'Monday']]","['sometime', 'do']"
1,0.9848021864891050,"And then if sage comes out or if it comes later, migrating through a tool like Mosaic because actually gonna make that implementation, a lot more structured and easier to do.","[['later'], ['then']]","['comes', 'migrating']"
1,0.9847947955131530,Whenever you're ready.,[['Whenever']],"[""'re""]"
1,0.9847947955131530,"Obviously for us as we grow and think about investment and so on, yeah, we'd like report some of that out in dollars.","[['as', 'we', 'grow', 'and', 'think', 'about', 'investment', 'and', 'so', 'on']]",['report']
1,0.9847615957260130,"So it's very easy to pull up a dial as soon as you click on the number, very, very convenient and and sometimes saving.","[['as', 'soon', 'as', 'you', 'click', 'on', 'the', 'number'], ['sometimes']]","['pull', 'saving']"
1,0.9847615957260130,"So it's very easy to pull up a dial as soon as you click on the number, very, very convenient and and sometimes saving.","[['as', 'soon', 'as', 'you', 'click', 'on', 'the', 'number'], ['sometimes']]","['pull', 'saving']"
1,0.9847223162651060,"Oh, not right this moment I was.","[['right', 'this', 'moment']]",['was']
1,0.9847223162651060,"Oh, not right this moment I was.","[['right', 'this', 'moment']]",['was']
1,0.984677791595459,This would open automatically after your meetings.,"[['after', 'your', 'meetings']]",['open']
1,0.9846062660217290,and then you choose a number,[['then']],['choose']
1,0.9846062660217290,and then you choose a number,[['then']],['choose']
1,0.9846059083938600,"You mentioned what problem still, like, perhaps some in build that because how some others deals they did missed",[['still']],['mentioned']
1,0.9845529794692990,"Like, are you gonna send this before end of November, I was like, yeah.","[['before', 'end', 'of', 'November']]",['send']
1,0.9845475554466250,"Because, like for me, for example, when I'm zeroing in and calling and prospecting and researching, I'll have, like, Spotify up on my phone, for example.","[['when'], ['when'], ['when'], ['when'], ['when', 'I', ""'m"", 'zeroing', 'in', 'and', 'calling', 'and', 'prospecting', 'and', 'researching'], ['when', 'I', ""'m"", 'zeroing', 'in', 'and', 'calling', 'and', 'prospecting', 'and', 'researching']]","['zeroing', 'calling', 'prospecting', 'researching', 'have', 'Spotify']"
1,0.9845422506332400,"Just given, you know, on the 21st, and we haven't even gotten the contracts.","[['on', 'the', '21st']]",['given']
1,0.9845377206802370,"They probably still will at times, especially if they come inbound.","[['still', 'at', 'times']]",['will']
1,0.9843042492866520,"So anytime that you guys you have in mind, I can make work.","[['anytime', 'that', 'you', 'guys', 'you', 'have', 'in'], ['anytime', 'that', 'you', 'guys', 'you', 'have', 'in', 'mind']]","['can', 'make']"
1,0.9843024015426640,"As long as like, your accounting team is doing a very detailed tagging job.","[['As', 'long', 'as', 'like']]",['doing']
1,0.9842818379402160,So we're working on a day on a day or end on a gong competitor.,"[['on', 'a', 'day', 'on', 'a', 'day', 'or', 'end']]",['working']
1,0.9842011332511900,"Luckily not too often, I would say maybe once a quarter even when I think about team team challenges, I would say approximately once a quarter, it may be necessary you node","[['not', 'too', 'often'], ['when'], ['approximately', 'once', 'a', 'quarter']]","['say', 'think', 'be']"
1,0.9841774702072140,"So for example, if you don't have an active, you will have to go through the for example, Hubspot suggested flow call and then choose a number.",[['then']],['choose']
1,0.9841687083244320,Then you just click into that respective account or department.,[['Then']],['click']
1,0.984150767326355,"yeah always hides the sales because otherwise i two polish all like, check i myself out.",[['always']],['hides']
1,0.9841262102127080,"hopefully we can get some kind of like, you know, discount since.",[['since']],['get']
1,0.984122633934021,"We don't use gong good today at this this one, but I've you.",[['today']],['use']
1,0.984061062335968,"So I'm just keen for them to see what sort tools will and over time, if we go with it, then that'll be something that they will get skilled and developing on.","[['over', 'time']]",['be']
1,0.9839666485786440,"I would say just try to lock it up by the end of the year, the best price you can with the trial.","[['by', 'the', 'end', 'of', 'the', 'year']]",['lock']
1,0.9839200377464290,"Whatever these are, that I have to know exactly when numbers go with what's what?","[['exactly', 'when']]",['go']
1,0.9838485717773440,"Why don't we do If we can do December first, which is Thursday at eight o'clock Pacific time.","[['first', 'is', 'Thursday', 'at', 'eight', ""o'clock"", 'Pacific', 'time']]",['do']
1,0.9837467074394230,"And now if you go to your applications, You can open Until.","[['now', 'Until']]",['open']
1,0.9837467074394230,"And now if you go to your applications, You can open Until.","[['now', 'Until']]",['open']
1,0.9835792183876040,"So to to be precise, like, When when I when I see?",[['when']],['see']
1,0.9835588335990910,When you create the budget.,[['When']],['create']
1,0.9833833575248720,"So once we invite team can, also integrate with the calendar.","[['once', 'we', 'invite', 'team']]",['integrate']
1,0.9831490516662600,"I haven't really thought about how much that's gonna be yet, but it's so Cassie, that's exactly what she told me on the call.",[['yet']],['be']
1,0.9831315279006960,And then the other question is.,[['then']],['is']
1,0.9830362200737,We'll give you access for a couple days with your own data.,"[['for', 'a', 'couple', 'days']]",['give']
1,0.9829844236373900,So downside side is it is it is due and this will happen like time in the very early days.,"[['in', 'the', 'very', 'early', 'days']]",['happen']
1,0.9829065203666690,We can also do that because we wouldn't be able to up the site after you meeting.,"[['after', 'you', 'meeting']]",['up']
1,0.9828998446464540,"Oh, it's still really useful.",[['still']],"[""'s""]"
1,0.9828221201896670,I see the efficiency two of the the dialers that will do the parallel dialing where you can dial multiple numbers at once.,"[['at', 'once']]",['dial']
1,0.9828166961669920,"Yeah, I'll close mode, and then just shoot them out and kind of let them know, like, hey, gave me when you're ready.","[['then'], ['then'], ['when', 'you', ""'re"", 'ready'], ['when']]","['shoot', 'let', 'gave', ""'re""]"
1,0.9828154444694520,"It's gonna tell you how long the where stories where the areas of of improvement are it's gonna suggest time like when to chase them and not to let them cool off a very, very good solution I have the say.","[['time', 'when']]",['chase']
1,0.9827867746353150,You said you're already talks with a you a few other vendors?,[['already']],['talks']
1,0.9827725291252140,"And we when we talk about the Gong, it's gonna help you you know, For instance, I'm not even sure","[['when'], ['when', 'we', 'talk', 'about', 'the', 'Gong']]","['talk', 'gon']"
1,0.9827620387077330,"I I mean happy be really useful if it's know, recording those calls as well because A lot of time, you know, it's not necessarily immediate schedule their cold calling in and sometimes to start to position and you know, then they just take notes.",[['then']],['take']
1,0.982750654220581,"Until we hear something different, I can pull it back into November.","[['Until', 'we', 'hear', 'something', 'different']]",['pull']
1,0.9827386736869810,If you can do a three month and we obviously get access from the first of December.,"[['from', 'the', 'first', 'of', 'December']]",['get']
1,0.9826413989067080,"So who got then Slack Zoom, whatever it may be.",[['then']],['got']
1,0.9826269745826720,Pick it up between one through three.,"[['between', 'one', 'through', 'three']]",['Pick']
1,0.9826237559318540,"Luckily, not too often, I would say maybe once a quarter, even when I think about team team challenges, I would say approximately once a quarter, it may be sarah, you know to try to to understand whether the challenge was due to connect activity issues of some of the team members or it was an air call issue let's say once once a quarter.","[['not', 'too', 'often'], ['when'], ['once', 'once', 'a', 'quarter']]","['say', 'think', 'say']"
1,0.9826195240020750,After that the the product does his magic Can we find some more time...,"[['After', 'that', 'the', 'the', 'product', 'does', 'his', 'magic', 'some', 'more', 'time']]",['find']
1,0.9826099276542660,"That drops them an email three to four times and Once the book a meeting, the sequencing will stop three follow multiple times.","[['three', 'to', 'four', 'times'], ['Once', 'the', 'book', 'a', 'meeting', 'three', 'follow', 'multiple', 'times']]","['drops', 'stop']"
1,0.9825619459152220,I'll I'll share the link of him today,[['today']],['share']
1,0.9825405478477480,"But but that on Salesforce when the date comes in, you can...","[['when'], ['when', 'the', 'date', 'comes', 'in']]","['comes', 'can']"
1,0.9825321435928350,"And sometimes they do return it if it is you know, a feature walk through specifically, they will return to it in order to music as as a source of knowledge.",[['sometimes']],['return']
1,0.9823908805847170,"So, yeah, we do kinda, like, you know, the creating awareness and then getting the team in and, like, reference checking individually because lanka the the market is very connected.",[['then']],['getting']
1,0.9823761582374570,"Definitely not less busy know, things maybe start winding out a bit in December.","[['in', 'December']]",['winding']
1,0.9822914600372310,"One is, like, the basic Erp functionality, and then the second sounds like their billing module which will help with like, sales orders and revenue recognition.",[['then']],['sounds']
1,0.9822666049003600,"And sometimes they do return it if it is you know, a feature walk through specifically, they will return to it in order to music as a as a source of knowledge.",[['sometimes']],['return']
1,0.9821925759315490,"That still doesn't happen too often, but it is very important Then again, of course, for for those purposes of verifying data.","[['still', 'too', 'often']]",['happen']
1,0.9821897745132450,"In full transparency we are coming out like integration next like, quarter.","[['next', 'like', ',', 'quarter']]",['coming']
1,0.9821785092353820,The nature of the integration is that So when i make a call on Hubspot,[['when']],['make']
1,0.9820290207862850,I can just pull the template and then modify with her name or all the merge tags that I have interesting.,[['then']],['modify']
1,0.9820188283920290,"Into Leaandra, can we go thirty days there?","[['thirty', 'days']]",['go']
1,0.9819886088371280,And then is there any value in us getting you.,[['then']],['is']
1,0.9819199442863460,"And i you know, feature requests issues all of that stuff, and then, you know, we would show you what will work on with give us of time.",[['then']],['show']
1,0.9818465113639830,"And in that sense, a lot of calls are no matter how long is someone with the company, we will continuously look for opportunities to improve our phone calls.","[['how', 'long']]",['is']
1,0.981823742389679,"So, you know, I'm I'm full full steam ahead on this.",[['ahead']],"[""'m""]"
1,0.981730580329895,"And so few minutes late, I will just so you know, I am leaving to get a taxi in fifteen minutes bike continue but be via.","[['so', 'few', 'minutes', 'late'], ['in', 'fifteen', 'minutes']]","['will', 'get']"
1,0.9816020131111150,"And that way, I i'll have it to be able to sign and there material things Like I can always circle back with you, but if we could, just given where we are, if we could hold that November twenty eighth time.",[['always']],['circle']
1,0.9815655946731570,"But now my Vp is coming to me and said, yeah,","[['now'], ['now']]","['coming', 'said']"
1,0.9815634489059450,"Well, I mean, for this organization, we're not you know, both actually really help because we're not doing either yet.",[['yet']],['doing']
1,0.9815634489059450,"Well, I mean, for this organization, we're not you know, both actually really help because we're not doing either yet.",[['yet']],['doing']
1,0.981351912021637,"But I think the the the part that they probably didn't sell you on yet is, like, the budgeting and the planning and the analytics package.",[['yet']],['sell']
1,0.9813019633293150,"but he's not, and he's got how many commitments in afternoon do?",[['afternoon']],['do']
1,0.9812453985214230,"If you're not gonna use Mosaic, like, roll forward and to, like, utilize integrations, then That's like the value prop so you might as always do.","[['as', 'always']]",['do']
1,0.9811224937438970, Let me just check with her because she's saying I would be available any day from.,"[['any', 'day', 'from']]",['be']
1,0.981109619140625,"So she pushed out our touch base for the last week of November, so not likely we'll be able to pull this one in.","[['for', 'the', 'last', 'week', 'of', 'November']]",['pushed']
1,0.9810294508934020,When's your next Callica tomorrow at eleven.,"[['tomorrow', 'at', 'eleven']]","[""'s""]"
1,0.9810255169868470,Mh and now I have a clear idea but do right.,"[['now'], ['now']]","['have', 'do']"
1,0.9810183048248290," I would say as well, like, you guys are thinking about going to, like, the New Year and and getting, like, a new some stood up and just kinda like, turning a new leaf like you were talking about last time Lauren.","[['last', 'time']]",['talking']
1,0.98101806640625,I think it has a chance coming on Wednesday.,"[['on', 'Wednesday']]",['coming']
1,0.9809577465057370,"The charts and everything, like it has its own metric list that it automatically populates, but there's is an cell that I have to fill, a template and upload it back so they'll do, like, month on month every month, that's the accounts get finalized, like we have to populate that template out, reach the system, but they do a pretty good job.","[['month', 'on', 'month', 'every', 'month']]",['do']
1,0.9808963537216190,"And I call it evidence at the end that was kind of leading, like the support piece, right.","[['at', 'the']]",['was']
1,0.9807445406913760,"And we when we talk about the Gong, it's gonna help you you know, For instance, I'm not even sure.","[['when'], ['when', 'we', 'talk', 'about', 'the', 'Gong']]","['talk', 'gon']"
1,0.980684220790863,"I'm guessing so I don't know how long I'll be here, but Me know on that pricing.","[['how', 'long']]",['be']
1,0.9805400967597960,We book it now?,[['now']],['book']
1,0.9804924726486210,Long as we're doing an evaluation remains may as well evaluate everybody here.,"[[""'re"", 'doing'], ['Long', 'as', 'we', ""'re"", 'doing']]","['remains', 'evaluate']"
1,0.9804471731185910,"This is like one of your underwriting people who's like, looking at deals every day.","[['every', 'day']]",['looking']
1,0.9802789688110350,"It's where we're closed down for Wednesday, Thursday, Friday.","[['for', 'Wednesday', ',', 'Thursday', ',', 'Friday']]",['closed']
1,0.9802266359329220,So we waited until they provide that to us.,"[['until', 'they', 'provide', 'that', 'to', 'us']]",['waited']
1,0.9802266359329220,So we waited until they provide that to us.,"[['until', 'they', 'provide', 'that', 'to', 'us']]",['waited']
1,0.979864239692688,"So would love to continue the conversation next week if we can't get it in month, that was, like, the original time, but, you know, quarter ends in December.","[['next', 'week'], ['in', 'month'], ['in', 'December']]","['continue', 'get', 'ends']"
1,0.9798277616500850,Remember that I've been here ten or five years and ten years of experience in sales,"[['ten', 'or', 'five', 'years', 'and', 'ten', 'years', 'of', 'experience', 'in', 'sales']]",['been']
1,0.9797031283378600,The. Exit team was gonna prove this he thought at that price it'd just be green lit though he got back to me late on Friday night and said after I asked how things went.,"[['late', 'on', 'Friday', 'night'], ['after', 'I', 'asked']]","['got', 'said']"
1,0.9796966910362240,"One thing that I'd do a lot when I forecasted is four that, like the supplier level.","[['when', 'I', 'forecasted'], ['when']]","['do', 'forecasted']"
1,0.979684591293335,"Potentially, it is like when you interface with it and what a demo would look like would certainly be an application.",[['when']],['interface']
1,0.9796289801597600,"Oh, and it looks like Denisha is joining right now.","[['right', 'now']]",['joining']
1,0.9796129465103150,"That just schedule your scoping call with the data team has quickly as you can and with K team, you'll get that invite right after kick call because that is a little bit of what take, you know, we can do a kickoff golf call really easily, but then the data team is, like, you know, has a lot of work.","[['right', 'after', 'kick', 'call'], ['then']]","['get', 'has']"
1,0.9795491099357610,"But my understanding is connect ERP HR CSV upload, give them a few days to plug around with it.","[['a', 'few', 'days']]",['plug']
1,0.9794402718544010,"Well, then now that just And now can you click the card?","[['just', 'And', 'now']]",['click']
1,0.979407548904419,"I period, so, like, if we did show you something that, you know, is a fit for everything that you want to do when you know, your finance function.",[['when']],['know']
1,0.9793675541877750,"Merry, you're late to the game, but you can still have an opportunity to win.",[['still']],['have']
1,0.9792439341545110,"Haven't yet gotten a more specific date, however, based on last deadline, it will be sometime in early March.",[['yet']],['gotten']
1,0.9792236089706420,Now they switched to sales.,[['Now']],['switched']
1,0.9792236089706420,Now they switched to sales.,[['Now']],['switched']
1,0.9792236089706420,Now they switched to sales.,[['Now']],['switched']
1,0.9791530966758730,But he declined in by,[['by']],['declined']
1,0.9789329767227170,And then it's okay.,[['then']],"[""'s""]"
1,0.9788715243339540,After that the product does his magic Can we find some more time...,"[['After', 'that', 'the', 'product', 'does', 'his', 'magic', 'some', 'more', 'time']]",['find']
1,0.9788314700126650, Now we reach out first by email and in the first two minutes.,"[['Now', 'first', 'and', 'in', 'the', 'first', 'two', 'minutes']]",['reach']
1,0.9788241386413570,I know that marketing may be used using it occasionally.,[['occasionally']],['used']
1,0.9787912368774410,but then Microsoft took over,[['then']],['took']
1,0.9785642623901370,I I find it tracking to with myself during meetings.,"[['during', 'meetings']]",['tracking']
1,0.9785242080688480,It's already Black Friday.,"[['already', 'Friday']]","[""'s""]"
1,0.9785017967224120,"You mentioned what problem still, like, perhaps some in build that how some others that they did missed.",[['still']],['mentioned']
1,0.978456974029541,"I guess I'll just day on in case he when he rejoin, But I think we got it all taken care of.",[['when']],['rejoin']
1,0.9783722758293150,"Don't actually send me a story idea that he had on the call, so I share that with her.","[['on', 'the', 'call']]",['had']
1,0.9783509373664860,They're due on December 2.,"[['on', 'December', '2']]","[""'re""]"
1,0.9781896471977230,The one we're trying to be then profitable and which i hit a certain revenue number.,[['then']],['be']
1,0.978179395198822,"So it's almost the same in that when my call done, I take my notes.","[['when'], ['when', 'my', 'call', 'done']]","['done', 'take']"
1,0.9781515598297120," I'd recommend going past, like, this if we can just You could probably try to disconnect it and then go back.",[['then']],['go']
1,0.9780974984169010,Is it picking up contact there's a supplier of from zero and then pulls it in exactly.,[['then']],['pulls']
1,0.9780794382095340,When do we think that the best next timing for that is since we weren't able to get it out this week.,"[['this', 'week']]",['get']
1,0.9780277013778690,and then we'll see if should be fairly easy for them to go through.,[['then']],['see']
1,0.9779313206672670,Brandon and On andres is that berg on side Looks like it's still this might be a new right click on the page keys and do inspect.,[['still']],"[""'s""]"
1,0.9778503775596620,And then I guess what's what's next to open this?,[['then']],['guess']
1,0.9777210354804990,"So is he confirmed for tomorrow, just he hasn't accepted the invite yet?","[['for', 'tomorrow'], ['yet']]","['confirmed', 'accepted']"
1,0.9775075316429140,"And in that sense, a lot of calls are analyzed no matter how long is someone with the company, we will continuously look for opportunities to prove our phone calls.","[['how', 'long']]",['is']
1,0.9772886633872990,They close in month.,"[['in', 'month']]",['close']
1,0.977084755897522,I know that marketing maybe be used using it occasionally.,[['occasionally']],['used']
1,0.9770723581314090,"That depends on how the demo goes as well, whether or not it's a it. 's a potential for even going in month","[['in', 'month']]",['going']
1,0.9769037365913390,And then I can modify it.,[['then']],['modify']
1,0.9768797159194950,"Well, then now that just Now can you click the card wheel?","[['just', 'Now']]",['click']
1,0.9768592715263370,I'm it's actually about working hours,[['hours']],['working']
1,0.9768120646476750,"Oh, Carly, when are you out?",[['when']],['are']
1,0.9767394065856930,"All right, so I got let me pull up my phone for the one through three.","[['for', 'the', 'one', 'through', 'three']]",['pull']
1,0.9763919711112980,And if you have a board meeting in the trenches grinding with you late night.,"[['late', 'night']]",['grinding']
1,0.9763591289520260,Still need the scope.,[['Still']],['need']
1,0.9762312769889830,"And when we did that, we started to show it to our","[['when'], ['when', 'we', 'did', 'that']]","['did', 'started']"
1,0.9762100577354430,I update my next steps with the opportunity then probably I am going into my Gmail,[['then']],['going']
1,0.9760962128639220,"So you know, like, those functional things and then just making sure the integrations are relatively easy",[['then']],['making']
1,0.9760773777961730,From their ability to sell right when they just have to go through that process.,"[['right', 'when', 'they', 'just', 'have', 'to', 'go', 'through', 'that', 'process']]",['sell']
1,0.9759989976882940,"We will give you a very quick overview here, and then we will do it live.",[['then']],['do']
1,0.9759930968284610,"I mean, if you can talk about someone being acquired and suing it's like if you're competing against Pride, I'd be saying email right now.","[['right', 'now']]",['saying']
1,0.9759910702705380,"Like, we we showed it to you after the meeting.","[['after', 'the', 'meeting']]",['showed']
1,0.9758875966072080,"And then you mentioned budget a couple times Kinda curious like, what is the budget you guys are trying to fit into?","[['then', 'a', 'couple', 'times']]",['mentioned']
1,0.975879430770874,"Where pigment verse mosaic is, do you have six to eight months to commit to a costly onboarding and time and resources.","[['six', 'to', 'eight', 'months']]",['commit']
1,0.9757533073425290,"I was in the trenches with Lauren, and then you guys popped up, I figured that I had to come in and say hello.",[['then']],['popped']
1,0.9757047295570370,"I just hit her with a note today asking, hey, should I just tell?",[['today']],['hit']
1,0.9755027890205380,"Actually for Teams, do you ever have teams like Teams meetings?",[['ever']],['have']
1,0.9754362106323240,There reason why it can be a prone extension is that the C extension wouldn't be able to play it's self until meeting.,"[['until', 'meeting']]",['play']
1,0.9753777980804440,We set up this instance this morning.,"[['this', 'morning']]",['set']
1,0.9753386974334720,"Right I what the Ai is going to do today, I don't snow",[['today']],['do']
1,0.9752967357635500,Who wants to go first.,[['first']],['go']
1,0.9752662181854250,When you say Arcadvance plus.,[['When']],['say']
1,0.9752066731452940,I can always Can I toggle it on and off if I want to?,[['always']],['toggle']
1,0.9752066731452940,I can always Can I toggle it on and off if I want to?,[['always']],['toggle']
1,0.9751162528991700,We don't have a system now.,[['now']],['have']
1,0.9750664830207830,"I mean, that'd be amazing if we get this in before know, thanksgiving.","[['before', 'know']]",['get']
1,0.9750125408172610,"Like, if you have questions, we can while you were training.","[['while', 'you', 'were', 'training']]",['can']
1,0.9750022292137150,"And then let's just, you know, focus like you know, and and let him be the focus of the of a attention because I've seen so many...",[['then']],['let']
1,0.9749933481216430," Now things like on the books right now, but we're shooting for next week because I know that we'd like to get going on this asap.","[['Now', 'right', 'now'], ['this', 'asap']]","['like', 'going']"
1,0.9746472835540770,"I think you responded and I always cc seed, but it sometimes people like, reply only to mark, and then I think he sent to me a while","[['always'], ['sometimes'], ['sometimes'], ['then'], ['a', 'while']]","['cc', 'like', 'reply', 'think', 'sent']"
1,0.97461998462677,"Because hiring don't happen often, but this like, like I said, like, let every every month every month.",[['often']],['happen']
1,0.9745453000068670,So I lead our customer success team today since the team that'll be on a text basis with you.,[['today']],['lead']
1,0.9744997620582580,"So if, like, you ever need a late night ticket, the support team is twenty four seven, so you get a response.",[['ever']],['need']
1,0.974391758441925,She was asking to put up really early.,"[['really', 'early']]",['put']
1,0.9743837714195250,"This week's question is gonna be, what are we getting for Black Friday?",[['Friday']],['getting']
1,0.9738644957542420,"To attendees whenever you are available, I'm fine with it.","[['whenever'], ['whenever', 'you', 'are', 'available']]","['are', ""'m""]"
1,0.9737337231636050,"So I guess, then, are you going to sign potentially today.",[['today']],['sign']
1,0.9736208319664000,"I mean, I know like you're gonna a whole team like Cs, data, everyone, but always have me as a resource as well.",[['always']],['have']
1,0.9735515713691710,"Oh, I've used this before.",[['before']],['used']
1,0.9735454320907590,"So as of right now, I pulled up rcs like, I have you guys in there and then there's, like, two x spots beyond that.","[['as', 'of', 'right', 'now'], ['then']]","['pulled', ""'s""]"
1,0.9735245704650880,First we have an all hands meeting,[['First']],['have']
1,0.9735172390937810,When I see?,[['When']],['see']
1,0.9735128283500670,I I find you tracking to do it myself during meetings.,"[['during', 'meetings']]",['do']
1,0.97350013256073,"But yeah forecast sheet, please update before end of day","[['before', 'end', 'of', 'day']]",['update']
1,0.9734790325164800,"What's the time to value or, like, when would you guys like to deliver actual outputs to the rest of the business.","[['the', 'time'], ['when']]","['value', 'like']"
1,0.9732798933982850,I use power dialers before at both my previous sales jobs prior to stupid.,"[['before', 'prior', 'to', 'stupid']]",['use']
1,0.973223090171814,"And it sounds like you guys are are looking to, you know, something if it's on sooner rather than later.","[['sooner', 'rather', 'than', 'later']]","[""'s""]"
1,0.9731829166412350,And then we did ask Techrunch for the paid rates.,[['then']],['ask']
1,0.9731248617172240,But then Microsoft took over and.,[['then']],['took']
1,0.9730067253112790,"You have to do all the accounting as well, but would love to understand like Do you think it makes sense to free up your time to do that?","[['your', 'time']]",['do']
1,0.9729484915733340,Was create again so I see what the the install process looks like it says,[['again']],['create']
1,0.9729438424110410,"However, the problem is in that scenario is that that assumes that I currently have everything set up correctly, and I haven't had enough time to get that done and so...",[['currently']],['have']
1,0.9726384878158570,"If they sign this week, blah blah blah.","[['this', 'week']]",['sign']
1,0.9723106026649480,We have a few things to cover because we'll have less meetings this week.,"[['this', 'week']]",['have']
1,0.9723008275032040,It's still bills we did the onboarding people if you did it.,[['still']],"[""'s""]"
1,0.9721482396125790,"When you coach and when you consume this call recordings, do you do that on the web interface or the mobile entities.","[['When'], ['when'], ['When', 'you', 'coach', 'and', 'when', 'you', 'consume', 'this', 'call', 'recordings']]","['coach', 'consume', 'do']"
1,0.9721421599388120,"If you guys change it, and I'd rather just change it preemptively that way we can get it signed, but I think there's, like, There's like a section that people always change it to like, be either if they put either party",[['always']],['change']
1,0.972088098526001,And then I think I have one more that I actually do need some help on it's in the demo.,[['then']],['think']
1,0.9720619916915890,I'm looking in One right now because I...,"[['right', 'now']]",['looking']
1,0.9720560908317570,"Rvs and all sigh in your end and treasury and the battlefield like there's those are so Jason, he might not do it right away, but I was simply asking if you've been in touch with him so.","[['right', 'away']]",['do']
1,0.9719980955123900,Even though They're not there yet.,[['yet']],"[""'re""]"
1,0.9719432592391970,"You know, because I don't ever go to...",[['ever']],['go']
1,0.971919059753418,You often support on that call.,[['often']],['support']
1,0.9717510342597960,"So I think that's gonna be the biggest differentiator with obviously, migrating Erp, and then after you migrate erp than standing up the planning tool and all the reporting versus like, with mosaic, we would just plug in directly integrations don't require the Devops teams can get all that get into the tool.","[['then', 'after', 'you', 'migrate', 'erp', 'than', 'standing', 'up', 'the', 'planning', 'tool', 'and', 'all', 'the', 'reporting'], ['then', 'after', 'you', 'migrate', 'erp', 'than', 'standing', 'up', 'the', 'planning', 'tool', 'and', 'all', 'the', 'reporting']]","['plug', 'require']"
1,0.971744954586029,Before I do so any call to the team if you guys want to hit on questions.,[['Before']],['do']
1,0.9716786742210390,Very easy to set it up when we talk about the availability very easy to go to the recordings.,[['when']],['talk']
1,0.9716743230819700,so if can do it also do sixteen cases second here.,[['second']],['do']
1,0.9716686606407170,"Because when I set it, five Pm until two, I can't do it.","[['when'], ['when', 'I', 'set', 'it', ',', 'five', 'Pm', 'until', 'two']]","['set', 'do']"
1,0.9715169668197630,Had you call with them on AO the other day.,"[['the', 'other', 'day']]",['call']
1,0.9712448716163640,"The thing is that when we are you know, the stuff, we can do so much more i feel like a better experience.","[['when'], ['when', 'we', 'are', 'you', 'know', ',', 'the', 'stuff']]","['are', 'do']"
1,0.9712311625480650,"Yeah so bag is the just stay home, man.",[['just']],['stay']
1,0.9711945056915280,"Shoot for the stars, and then we'll try to rein it in from there, but just think about what are the things you think we should be doing from PR and Comms perspective, or even outside of that that we should be doing over the next.","[['then'], ['over', 'the', 'next']]","['try', 'doing']"
1,0.9710921049118040,"And and right now to you get those over, you're just pulling from that system that you mentioned, and then do it, like, putting it into your model manually.","[['right', 'now', 'to', 'you', 'get', 'those', 'over'], ['then']]","['pulling', 'do']"
1,0.9710583686828610,Is there any chance we sign in month or.,"[['in', 'month']]",['sign']
1,0.9709667563438420,Mix next does that for me quite well already.,"[['next'], ['already']]","['Mix', 'does']"
1,0.9708914756774900,They got red lines back to us today.,[['today']],['got']
1,0.9706915020942690,"But now we also have similar offerings where they have sales management and billing capabilities, and we can grab all that data for analytics and for the planning platform.",[['now']],['have']
1,0.9706700444221500,I'll tell it whenever i can get it.,"[['whenever', 'i', 'can', 'get', 'it'], ['whenever']]","['tell', 'get']"
1,0.9706349968910220,"Denisha is gonna be joining about ten minutes here, but I can obviously summarize for him and and get him to speed once he does join, But we really can't do a whole lot more price, but we can get creative with certain things.","[['about', 'ten', 'minutes'], ['once', 'he', 'does', 'join']]","['joining', 'get']"
